"ID","post_title","coords"
46363,"Tankkaart DATS 24","50.6046458,3.4124089"
46363,"Tankkaart DATS 24","50.7965125,4.3225751"
46363,"Tankkaart DATS 24","50.9017947,3.4064888"
46363,"Tankkaart DATS 24","50.7169845,4.615567"
46363,"Tankkaart DATS 24","51.2978331,4.7036681"
46363,"Tankkaart DATS 24","50.9854965,3.8424769"
46363,"Tankkaart DATS 24","50.8124926,3.1957712"
46363,"Tankkaart DATS 24","50.8475997,4.4303549"
43730,"Brezan Autoparts","51.1370255,4.1859982"
45011,"Verlichting Light Gallery","51.2654395,4.4632192"
46149,"Vakantieverblijf Stayokay","52.2232318,6.2631763"
46322,"Blue-bike","50.837951,4.3735317"
46363,"Tankkaart DATS 24","50.5222812,5.2181089"
46363,"Tankkaart DATS 24","50.8719174,4.4764775"
46363,"Tankkaart DATS 24","51.0162905,5.2890286"
46149,"Vakantieverblijf Stayokay","52.4140803,4.6399967"
46322,"Blue-bike","50.9784836,3.5348838"
46363,"Tankkaart DATS 24","51.0762993,5.2196828"
46149,"Vakantieverblijf Stayokay","52.9667895,5.6114497"
46322,"Blue-bike","50.9875406,3.5235857"
46149,"Vakantieverblijf Stayokay","52.5056894,4.6851531"
46322,"Blue-bike","51.0232072,4.1013756"
46333,"Kinepolis","50.9296252,5.3689038"
46363,"Tankkaart DATS 24","50.6227951,5.6524771"
46149,"Vakantieverblijf Stayokay","50.8435925,5.6977281"
46322,"Blue-bike","50.9930246,5.0511326"
46363,"Tankkaart DATS 24","50.8595608,5.5008397"
46149,"Vakantieverblijf Stayokay","52.2827596,4.4856286"
46322,"Blue-bike","51.1807807,3.5750407"
46363,"Tankkaart DATS 24","51.3123743,3.1327685"
46149,"Vakantieverblijf Stayokay","51.9201761,4.4907166"
46322,"Blue-bike","51.1688398,4.9891324"
46363,"Tankkaart DATS 24","50.5676828,5.5502379"
46149,"Vakantieverblijf Stayokay","53.1755228,6.9740881"
46322,"Blue-bike","50.966651,5.4962488"
46363,"Tankkaart DATS 24","51.0945366,4.3699033"
46149,"Vakantieverblijf Stayokay","53.028879,5.6728522"
46322,"Blue-bike","51.0562574,3.7401455"
46363,"Tankkaart DATS 24","50.83965,4.8380618"
43730,"Brezan Autoparts","50.8818211,5.6312077"
43810,"Schleiper","50.8278002,3.269435"
44040,"Bibliotheek Menen","50.782807,3.1641132"
44430,"Bibliotheek Sint-Pieters-Leeuw","50.7862961,4.2959816"
44633,"CC Temse","51.1131212,4.1382598"
44656,"Refill Station","50.8753023,4.7096728"
44938,"Compu City","51.1375855,5.6040758"
45011,"Verlichting Light Gallery","50.7933925,4.310977"
45070,"het MOT | Museum voor de Oudere Technieken","50.9377503,4.3798929"
45356,"Speelgoedwinkel Krokodil","51.1303598,4.5708364"
46004,"i-fitness","50.8274049,4.3426485"
46149,"Vakantieverblijf Stayokay","52.3611657,4.8782909"
46322,"Blue-bike","51.2001783,4.4327702"
46333,"Kinepolis","50.6703142,5.5548211"
46363,"Tankkaart DATS 24","50.5599274,5.3061988"
46149,"Vakantieverblijf Stayokay","52.1633322,5.293549"
46322,"Blue-bike","51.0361237,3.7109366"
46333,"Kinepolis","51.0304096,3.7376534"
46363,"Tankkaart DATS 24","50.6967779,4.3660657"
46149,"Vakantieverblijf Stayokay","53.3664217,5.2222247"
46322,"Blue-bike","50.7333893,4.2399433"
46363,"Tankkaart DATS 24","51.3610811,4.6407846"
46149,"Vakantieverblijf Stayokay","53.0501067,4.8028088"
46322,"Blue-bike","50.9308893,5.3278361"
46363,"Tankkaart DATS 24","51.1391576,5.6077283"
46149,"Vakantieverblijf Stayokay","52.069133,5.1777408"
46322,"Blue-bike","51.1810322,4.8288561"
46363,"Tankkaart DATS 24","50.4634973,4.2685433"
46149,"Vakantieverblijf Stayokay","52.0935404,5.1188807"
46322,"Blue-bike","50.8245423,3.2643962"
46363,"Tankkaart DATS 24","50.4564862,4.3743185"
46322,"Blue-bike","50.8813489,4.7156838"
46363,"Tankkaart DATS 24","50.9803976,3.5421663"
46322,"Blue-bike","51.1358656,4.5621175"
46363,"Tankkaart DATS 24","50.8731277,4.0795896"
46322,"Blue-bike","51.1074132,3.9864694"
46363,"Tankkaart DATS 24","51.0383717,4.1356363"
46322,"Blue-bike","51.0092636,4.2986309"
46363,"Tankkaart DATS 24","51.0596736,3.8241646"
46322,"Blue-bike","50.6246547,5.5670004"
46363,"Tankkaart DATS 24","50.9762169,5.042637"
43730,"Brezan Autoparts","51.0953694,3.6414548"
43810,"Schleiper","51.052393,3.7197849"
44430,"Bibliotheek Sint-Pieters-Leeuw","50.8083114,4.2312128"
44656,"Refill Station","51.1559033,4.1544255"
45011,"Verlichting Light Gallery","50.969757,3.8613947"
45356,"Speelgoedwinkel Krokodil","51.2386796,4.5787668"
46004,"i-fitness","50.7908197,4.3743299"
46149,"Vakantieverblijf Stayokay","52.3653585,4.9357897"
46322,"Blue-bike","51.2171918,4.4212529"
46333,"Kinepolis","50.8954141,4.3374325"
46363,"Tankkaart DATS 24","50.827735,4.3024079"
46322,"Blue-bike","51.0179453,4.4834021"
46363,"Tankkaart DATS 24","50.396764,3.7697356"
46322,"Blue-bike","51.1905033,5.1151294"
46363,"Tankkaart DATS 24","51.1944561,3.5441702"
46322,"Blue-bike","51.1711741,4.4557644"
46363,"Tankkaart DATS 24","50.6906326,4.0325602"
46322,"Blue-bike","50.4690821,4.8624695"
46363,"Tankkaart DATS 24","50.6384004,6.0176663"
46322,"Blue-bike","50.8394626,4.0261818"
46363,"Tankkaart DATS 24","50.8610141,4.414175"
46322,"Blue-bike","51.2291927,2.9259354"
46363,"Tankkaart DATS 24","50.4078812,3.8885046"
46322,"Blue-bike","50.6726251,4.5698444"
46363,"Tankkaart DATS 24","51.1451359,4.9545335"
46322,"Blue-bike","50.9490038,3.1304771"
46363,"Tankkaart DATS 24","51.0559948,3.6942227"
46322,"Blue-bike","51.1716587,4.1443998"
46363,"Tankkaart DATS 24","50.7579195,3.8533484"
46322,"Blue-bike","50.8174908,5.1764104"
46363,"Tankkaart DATS 24","50.6542175,3.8588616"
43730,"Brezan Autoparts","51.3479794,4.8045434"
43810,"Schleiper","50.9293661,5.3327474"
44430,"Bibliotheek Sint-Pieters-Leeuw","50.7912285,4.2772655"
45011,"Verlichting Light Gallery","50.4845161,4.4505649"
45283,"Wandelen door Heusden-Zolder","51.0239825,5.3136125"
46004,"i-fitness","51.1329,5.4536"
46149,"Vakantieverblijf Stayokay","52.2074917,5.926035"
46322,"Blue-bike","50.9065265,4.2076837"
46333,"Kinepolis","51.2457808,4.416327"
46363,"Tankkaart DATS 24","50.4058931,4.2727019"
46322,"Blue-bike","51.0648204,3.1055087"
46363,"Tankkaart DATS 24","50.4222928,4.4769108"
46322,"Blue-bike","51.3221159,4.937898"
46363,"Tankkaart DATS 24","50.37943,4.03584"
46322,"Blue-bike","50.9245777,4.4327616"
46363,"Tankkaart DATS 24","50.4599097,4.4347989"
46322,"Blue-bike","50.8918121,3.4244164"
46363,"Tankkaart DATS 24","50.7434606,4.6782284"
46322,"Blue-bike","50.8687698,3.8141769"
46363,"Tankkaart DATS 24","50.9356235,4.3785596"
46363,"Tankkaart DATS 24","50.7196762,4.2240599"
46363,"Tankkaart DATS 24","50.753044,4.2529671"
46363,"Tankkaart DATS 24","50.7273099,4.2190324"
46363,"Tankkaart DATS 24","50.7269987,4.2158853"
46363,"Tankkaart DATS 24","50.846202,3.2964897"
43730,"Brezan Autoparts","51.2105572,4.4638832"
43810,"Schleiper","50.9308008,5.3325449"
45011,"Verlichting Light Gallery","50.94387,5.29789"
46149,"Vakantieverblijf Stayokay","52.0007998,5.9140824"
46322,"Blue-bike","51.1281242,3.3292576"
46333,"Kinepolis","51.1881666,3.1980587"
46363,"Tankkaart DATS 24","50.658813,5.532493"
46363,"Tankkaart DATS 24","50.9435691,5.3504311"
46363,"Tankkaart DATS 24","50.6593112,5.6287765"
46363,"Tankkaart DATS 24","50.6374053,5.7752265"
46363,"Tankkaart DATS 24","50.9021748,3.8851867"
46363,"Tankkaart DATS 24","50.8716642,4.6844611"
46363,"Tankkaart DATS 24","50.9154866,3.197603"
46363,"Tankkaart DATS 24","50.9587091,4.5881484"
46363,"Tankkaart DATS 24","51.1260621,4.4520445"
46363,"Tankkaart DATS 24","50.8573883,3.2703626"
43730,"Brezan Autoparts","50.973392,5.0390456"
43810,"Schleiper","50.6430096,5.5759003"
45011,"Verlichting Light Gallery","50.8447171,3.2715491"
46149,"Vakantieverblijf Stayokay","51.487469,4.3269026"
46322,"Blue-bike","50.4538362,3.9423708"
46333,"Kinepolis","51.21543,2.928656"
46363,"Tankkaart DATS 24","51.2540069,4.4161846"
46363,"Tankkaart DATS 24","50.8064461,4.1470958"
46363,"Tankkaart DATS 24","50.6303057,5.586228"
46363,"Tankkaart DATS 24","51.1461396,4.5410717"
46363,"Tankkaart DATS 24","51.0706321,3.7704757"
46363,"Tankkaart DATS 24","51.1098086,3.9686799"
46363,"Tankkaart DATS 24","50.66624,5.50521"
46363,"Tankkaart DATS 24","51.1021746,3.6314455"
46363,"Tankkaart DATS 24","50.9413805,5.6923677"
46363,"Tankkaart DATS 24","51.2037779,3.4523249"
46363,"Tankkaart DATS 24","50.536171,4.5489971"
43730,"Brezan Autoparts","51.3086148,4.4322402"
43810,"Schleiper","50.4646389,4.8634838"
45011,"Verlichting Light Gallery","50.669667,5.5410623"
46149,"Vakantieverblijf Stayokay","52.0726361,4.325368"
46322,"Blue-bike","51.1976659,3.2178509"
46333,"Kinepolis","50.8056406,3.2752708"
46363,"Tankkaart DATS 24","50.9054755,4.2048959"
46363,"Tankkaart DATS 24","50.4001435,4.4330445"
46363,"Tankkaart DATS 24","51.0452637,4.4765513"
46363,"Tankkaart DATS 24","50.8292568,4.0457221"
46363,"Tankkaart DATS 24","51.0228107,3.7757583"
46363,"Tankkaart DATS 24","50.8047556,3.0968772"
46363,"Tankkaart DATS 24","51.2426711,4.4307491"
46363,"Tankkaart DATS 24","51.1926773,2.8379652"
46363,"Tankkaart DATS 24","50.7547781,3.2013375"
46363,"Tankkaart DATS 24","50.4522306,3.9768469"
46363,"Tankkaart DATS 24","50.4627896,4.8425797"
43730,"Brezan Autoparts","50.8931628,4.7963138"
45011,"Verlichting Light Gallery","51.1758187,4.4574994"
46149,"Vakantieverblijf Stayokay","51.5698291,3.5217199"
46322,"Blue-bike","50.8605262,4.3617873"
46333,"Kinepolis","50.6406122,5.5699719"
46363,"Tankkaart DATS 24","50.6335036,3.788275"
46363,"Tankkaart DATS 24","50.4578406,4.8355254"
46363,"Tankkaart DATS 24","50.8389796,4.013664"
46363,"Tankkaart DATS 24","50.6100587,4.3364599"
46363,"Tankkaart DATS 24","50.877925,4.5121073"
46363,"Tankkaart DATS 24","50.7838345,4.50568"
46363,"Tankkaart DATS 24","50.5231673,3.600907"
46363,"Tankkaart DATS 24","50.6572573,4.1654479"
46363,"Tankkaart DATS 24","50.1671682,5.2077138"
46363,"Tankkaart DATS 24","50.9561713,3.1196749"
46363,"Tankkaart DATS 24","50.9581379,3.1313157"
43730,"Brezan Autoparts","51.1525049,4.3823671"
45011,"Verlichting Light Gallery","50.463787,4.9060334"
46149,"Vakantieverblijf Stayokay","51.8102822,4.7513866"
46322,"Blue-bike","50.8371533,4.3357801"
46333,"Kinepolis","51.0408342,3.7305838"
46363,"Tankkaart DATS 24","50.764426,3.439359"
46363,"Tankkaart DATS 24","50.9482,4.75541"
46363,"Tankkaart DATS 24","50.4555542,3.813449"
46363,"Tankkaart DATS 24","51.2672639,4.5135434"
46363,"Tankkaart DATS 24","50.5838596,5.4996297"
46363,"Tankkaart DATS 24","50.9049485,4.8616476"
46363,"Tankkaart DATS 24","50.8128999,5.1533017"
46363,"Tankkaart DATS 24","51.1286776,4.2190693"
46363,"Tankkaart DATS 24","50.3391641,4.3105678"
46363,"Tankkaart DATS 24","50.9967396,3.3062417"
